id,popularity,original_title,director,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,cast1,cast2,cast3,cast4,cast5,production_companies1,production_companies2,production_companies3,production_companies4,production_companies5,genres1,genres2,genres3,genres4,genres5
13056,1.210534,Punisher: War Zone,Lexi Alexander,102,12/5/08,147,5.5,2008,20762125.9930879,10218382.1179151,Ray Stevenson,Dominic West,Julie Benz,Colin Salmon,Doug Hutchison,Lionsgate,MHF Zweite Academy Film,Marvel Knights,Valhalla Motion Pictures,SGF Entertainment,Action,Crime,,,
13051,1.172718,Max Payne,John Moore,100,10/16/08,359,5.3,2008,35447532.1833208,86509099.6853474,Mark Wahlberg,Mila Kunis,Beau Bridges,Ludacris,Chris O'Donnell,Dune Entertainment,Firm Films,Collision Entertainment,Abandon Entertainment,Foxtor Productions,Action,,,,
13515,1.169851,Mirrors,Alexandre Aja,110,8/15/08,238,6.0,2008,35447532.1833208,73362657.2199331,Kiefer Sutherland,Paula Patton,Amy Smart,Cameron Boyce,Erica Gluck,Regency Enterprises,Castel Film Romania,ASAF,New Regency Pictures,Luna Pictures,Horror,Thriller,Mystery,,
7461,1.14205499999999,Vantage Point,Pete Travis,90,2/1/08,455,6.2,2008,40511465.3523667,153094337.631464,Dennis Quaid,Matthew Fox,Forest Whitaker,Sigourney Weaver,William Hurt,Columbia Pictures,Original Film,Kanzaman,Relativity Media,Art In Motion,Drama,Action,Thriller,Crime,
10358,1.133017,Zack and Miri Make a Porno,Kevin Smith,102,9/18/08,439,6.0,2008,24306879.21142,42643493.6358513,Seth Rogen,Elizabeth Banks,Jennifer Schwalbach Smith,Jason Mewes,Gerry Bednob,Blue Askew,View Askew Productions,,,,Comedy,,,,
11665,1.121487,Get Smart,Peter Segal,110,6/19/08,637,5.9,2008,81022930.7047334,233635143.412612,Steve Carell,Anne Hathaway,Dwayne Johnson,Alan Arkin,Terence Stamp,Village Roadshow Pictures,Atlas Entertainment,Mosaic Media Group,Mad Chance,Warner Bros.,Action,Comedy,Thriller,,
15373,1.103468,Role Models,David Wain,99,2/3/08,328,6.3,2008,28358025.7466566,93562168.0845004,Seann William Scott,Paul Rudd,Elizabeth Banks,Christopher Mintz-Plasse,Bobb'e J. Thompson,Universal Pictures,Internationale Filmproduktion Stella-del-SÃ¼d,Relativity Media,New Regency Pictures,WideAwake,Comedy,,,,
9381,1.064766,Babylon A.D.,Mathieu Kassovitz,101,8/20/08,436,5.4,2008,70895064.3666417,73030634.3649848,Vin Diesel,Michelle Yeoh,MÃ©lanie Thierry,Lambert Wilson,Charlotte Rampling,StudioCanal,M6 Films,Canal+,CinÃ©CinÃ©ma,Babylon,Action,Adventure,Science Fiction,Thriller,
8321,1.054819,In Bruges,Martin McDonagh,107,2/8/08,794,7.3,2008,15191799.5071375,32411742.7343699,Colin Farrell,Brendan Gleeson,Ralph Fiennes,ClÃ©mence PoÃ©sy,Thekla Reuten,Blueprint Pictures,Scion Films,Film4,Focus Features,Twins Financing,Comedy,Drama,Crime,,
3580,1.043504,Changeling,Clint Eastwood,141,1/30/08,642,7.1,2008,55703264.8595042,114465403.613703,Angelina Jolie,Jeffrey Donovan,John Malkovich,Geoff Pierson,Amy Ryan,Imagine Entertainment,Malpaso Productions,Relativity Media,,,Crime,Drama,Mystery,,
8204,1.019335,The Spiderwick Chronicles,Mark Waters,95,2/14/08,276,6.2,2008,91150797.042825,164921838.191535,Freddie Highmore,Mary-Louise Parker,Nick Nolte,Sarah Bolger,Andrew McCarthy,Paramount Pictures,The Kennedy/Marshall Company,,,,Adventure,Family,Fantasy,,
13335,1.01377,Harold & Kumar Escape from Guantanamo Bay,Jon Hurwitz|Hayden Schlossberg,107,4/25/08,317,6.0,2008,12153439.60571,44049253.637018,John Cho,Kal Penn,Neil Patrick Harris,Rob Corddry,Jack Conley,New Line Cinema,,,,,Comedy,Adventure,,,
1266,0.95684,Street Kings,David Ayer,109,4/10/08,173,6.2,2008,20255732.6761833,66408286.903818,Keanu Reeves,Forest Whitaker,Chris Evans,Hugh Laurie,Martha Higareda,Fox Searchlight Pictures,Regency Enterprises,Dune Entertainment III,Emmett/Furla Films,,Action,Crime,Drama,Thriller,
12182,0.951793,Nick and Norah's Infinite Playlist,Peter Sollett,89,10/3/08,213,6.4,2008,9115079.7042825,33395562.6576655,Michael Cera,Kat Dennings,Aaron Yoo,Alexis Dziena,Ari Graynor,Columbia Pictures,Mandate Pictures,Depth of Field,Screen Gems,,Comedy,Drama,Music,Romance,
12193,0.943042,Four Christmases,Seth Gordon,88,11/26/08,221,5.3,2008,81022930.7047334,165827299.82576,Reese Witherspoon,Vince Vaughn,Robert Duvall,Mary Steenburgen,Dwight Yoakam,New Line Cinema,Spyglass Entertainment,Type A Films,Ott Medien,Wild West Picture Show Productions,Comedy,Romance,Drama,,
13001,0.938555,Stargate: The Ark of Truth,Robert C. Cooper,97,3/11/08,106,6.8,2008,7089506.43666417,9013801.04090159,Ben Browder,Amanda Tapping,Christopher Judge,Michael Shanks,Beau Bridges,Metro-Goldwyn-Mayer (MGM),Kawoosh! Productions DTV I,,,,Adventure,Science Fiction,,,
12620,0.931752,The House Bunny,Fred Wolf,97,8/22/08,299,5.6,2008,25319665.8452291,71343668.0782211,Anna Faris,Emma Stone,Kat Dennings,Katharine McPhee,Rumer Willis,Columbia Pictures,Happy Madison Productions,Relativity Media,Alta Loma Entertainment,,Romance,Comedy,,,
12180,0.900342,Star Wars: The Clone Wars,Dave Filoni,98,8/5/08,261,6.0,2008,8608686.38737792,69155951.7216765,Matt Lanter,Ashley Eckstein,James Arnold Taylor,Tom Kane,Dee Bradley Baker,Lucasfilm,,,,,Thriller,Animation,Action,Science Fiction,Adventure
11917,0.892309,Saw V,David Hackl,92,10/23/08,437,5.9,2008,10938095.645139,115313387.580886,Tobin Bell,Costas Mandylor,Scott Patterson,Betsy Russell,Mark Rolston,Lionsgate,Twisted Pictures,,,,Horror,Thriller,Crime,,
12177,0.885215,The Love Guru,Marco Schnabel,87,6/20/08,144,4.5,2008,62792771.2961683,42353789.0576101,Mike Myers,Jessica Alba,Justin Timberlake,Romany Malco,Meagan Good,Paramount Pictures,Goldcrest Pictures,Internationale Filmproduktion,,,Comedy,Romance,,,
7459,0.879116,Speed Racer,Lana Wachowski|Lilly Wachowski,135,5/9/08,194,5.6,2008,121534396.0571,95147016.1077637,Emile Hirsch,Christina Ricci,Matthew Fox,Susan Sarandon,Scott Porter,Village Roadshow Pictures,Studio Babelsberg,Anarchos Productions,Silver Pictures,Warner Bros.,Family,Action,Science Fiction,,
5038,0.866771,Vicky Cristina Barcelona,Woody Allen,96,8/15/08,563,6.7,2008,15191799.5071375,97641394.1291594,Scarlett Johansson,Rebecca Hall,Javier Bardem,PenÃ©lope Cruz,Christopher Evan Welch,The Weinstein Company,Gravier Productions,Antena 3 Films,TelevisiÃ³ de Catalunya (TV3),Antena 3 TelevisiÃ³n,Drama,Romance,,,
12222,0.865104999999999,Horton Hears a Who!,Jimmy Hayward|Steve Martino,88,3/3/08,558,6.2,2008,86086863.8737792,300937408.975801,Jim Carrey,Steve Carell,Carol Burnett,Seth Rogen,Will Arnett,Twentieth Century Fox Film Corporation,Blue Sky Studios,Twentieth Century Fox Animation,,,Animation,Comedy,Family,Adventure,Fantasy
1729,0.826564,The Forbidden Kingdom,Rob Minkoff,104,4/18/08,243,6.2,2008,55703264.8595042,129542119.162854,Jackie Chan,Jet Li,Michael Angarano,Li Bingbing,Collin Chou,Casey Silver Productions,China Film Co-Production Corporation,Huayi Brothers,Relativity Media,,Action,Adventure,Fantasy,,
13389,0.822759,Righteous Kill,Jon Avnet,101,9/11/08,195,5.8,2008,60767198.02855,74110222.3795867,Robert De Niro,Carla Gugino,50 Cent,Al Pacino,Donnie Wahlberg,Grosvenor Park Media Ltd.,InVenture Entertainment,Millennium Films,Emmett/Furla Films,Nu-Image Films,Action,Adventure,Crime,Drama,Thriller
6687,0.802785,Transsiberian,Brad Anderson,111,1/18/08,71,6.3,2008,15191799.5071375,6002188.83447298,Woody Harrelson,Emily Mortimer,Kate Mara,Eduardo Noriega,Thomas Kretschmann,Lietuvos Kinostudija,Scout Productions,Telecinco Cinema,Castelao Producciones,Canal+ EspaÃ±a,Thriller,Crime,Mystery,,
13291,0.798582,Traitor,Jeffrey Nachmanoff,114,8/23/08,98,6.2,2008,22281305.9438016,23831711.1192224,Don Cheadle,Guy Pearce,Neal McDonough,SaÃ¯d Taghmaoui,Alyy Khan,Hyde Park Films,Crescendo Productions,Mandeville Films,Overture Films,,Drama,Action,Thriller,Crime,
10661,0.787623,You Don't Mess With the Zohan,Dennis Dugan,113,6/5/08,606,5.6,2008,91150797.042825,204174046.167676,Adam Sandler,John Turturro,Emmanuelle Chriqui,Nick Swardson,Lainie Kazan,Columbia Pictures,Happy Madison Productions,Sony Pictures Releasing,,,Comedy,Action,,,
13813,0.785951,Defiance,Edward Zwick,137,12/31/08,344,6.6,2008,32409172.2818933,51809322.0527807,Daniel Craig,Liev Schreiber,Jamie Bell,Alexa Davalos,Allan Corduner,Paramount Vantage,Grosvenor Park Productions,"Bedford Falls Company, The",Defiance Productions,Pistachio Pictures,Action,Drama,History,War,
8090,0.774511,Untraceable,Gregory Hoblit,101,1/22/08,119,5.8,2008,35447532.1833208,32898763.468543,Diane Lane,Billy Burke,Colin Hanks,Joseph Cross,Mary Beth Hurt,Lakeshore Entertainment,Cohen/Pearl Productions,Screen Gems,,,Drama,,,,
10665,0.764367,The Strangers,Bryan Bertino,90,5/29/08,241,5.9,2008,9115079.7042825,83444650.400233,Liv Tyler,Scott Speedman,Alex Fisher,Peter Clayton-Luce,Gemma Ward,Rogue Pictures,Vertigo Entertainment,,,,Thriller,Horror,Mystery,,
10139,0.759672999999999,Milk,Gus Van Sant,128,11/26/08,325,7.1,2008,20255732.6761833,55284562.6605013,Sean Penn,Emile Hirsch,James Franco,Josh Brolin,Diego Luna,Focus Features,,,,,History,Drama,,,
10529,0.749838,Outlander,Howard McCain,115,4/24/08,167,6.0,2008,50639331.6904583,7123620.12885076,Jim Caviezel,Sophia Myles,Jack Huston,Ron Perlman,John Hurt,Ascendant Pictures,Rising Star,VIP Medienfonds 4,Virtual Films,Outlander Productions,Fantasy,Action,Science Fiction,,
8836,0.748854,The X Files: I Want to Believe,Chris Carter,104,7/24/08,312,5.4,2008,30383599.014275,69243648.916298,David Duchovny,Gillian Anderson,Amanda Peet,Billy Connolly,Xzibit,Twentieth Century Fox Film Corporation,Ten Thirteen Productions,Dune Entertainment III,Crying Box Productions,,Drama,Mystery,Science Fiction,Thriller,
14359,0.743689,Doubt,John Patrick Shanley,104,11/27/08,197,6.7,2008,20255732.6761833,51558166.1593956,Amy Adams,Philip Seymour Hoffman,Meryl Streep,Viola Davis,Alice Drummond,Miramax Films,,,,,Drama,Mystery,,,
13600,0.721663,City of Ember,Gil Kenan,90,10/7/08,358,6.1,2008,55703264.8595042,18097532.9732944,Saoirse Ronan,Harry Treadaway,Mary Kay Place,Bill Murray,Martin Landau,Playtone,Walden Media,,,,Adventure,Family,Fantasy,,
10761,0.720175,Made of Honor,Paul Weiland,101,5/2/08,240,5.8,2008,40511465.3523667,85683451.714587,Patrick Dempsey,Michelle Monaghan,Kevin McKidd,Chris Messina,Richmond Arquette,Columbia Pictures,Original Film,,,,Comedy,Romance,,,
13018,0.715969,Deception,Marcel Langenegger,107,4/24/08,107,5.8,2008,25319665.8452291,17968149.4808253,Hugh Jackman,Ewan McGregor,Michelle Williams,Bruce Altman,Andrew Ginsburg,Rifkin-Eberts,Dune Entertainment III,Seed Productions,,,Drama,Thriller,Crime,Mystery,
13809,0.714882,RockNRolla,Guy Ritchie,114,9/4/08,508,6.8,2008,18230159.408565,26068130.3594136,Mark Strong,Tom Wilkinson,Toby Kebbell,Gerard Butler,Tom Hardy,StudioCanal,Dark Castle Entertainment,Toff Guy Films,Warner Bros.,,Action,Crime,Thriller,,
9030,0.709809,The Eye,David Moreau|Xavier Palud,98,2/1/08,171,5.6,2008,12153439.60571,57029778.3577219,Jessica Alba,Alessandro Nivola,Parker Posey,Rade Serbedzija,Fernanda Romero,Paramount Vantage,VN Productions,,,,Drama,Horror,Thriller,,
11671,0.702302,Elegy,Isabel Coixet,112,8/8/08,37,6.3,2008,13166226.2395191,15084795.5609156,PenÃ©lope Cruz,Ben Kingsley,Patricia Clarkson,Peter Sarsgaard,Dennis Hopper,Lakeshore Entertainment,,,,,Drama,Romance,,,
13184,0.696406,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,8/21/08,231,5.0,2008,45575398.5214125,43030660.6974372,Nicolas Cage,Shahkrit Yamnarm,Charlie Yeung,Panward Hemmanee,Nirattisai Kaljaruek,Virtual Studios,Initial Entertainment Group,Saturn Films,International Production Company,Blue Star Pictures,Action,Crime,Thriller,,
7278,0.68675,Meet the Spartans,Jason Friedberg|Aaron Seltzer,84,1/24/08,182,4.0,2008,30383599.014275,85729179.0311034,Sean Maguire,Carmen Electra,Ken Davitian,Kevin Sorbo,Diedrich Bader,Regency Enterprises,New Regency Pictures,,,,Comedy,,,,
8988,0.68078,Stop-Loss,Kimberly Peirce,113,3/28/08,37,6.1,2008,25319665.8452291,11350431.4673617,Ryan Phillippe,Abbie Cornish,Joseph Gordon-Levitt,Channing Tatum,Josef Sommer,Paramount Pictures,Scott Rudin Productions,MTV Films,Peirce Pictures,,Drama,War,,,
8338,0.666414,Blindness,Fernando Meirelles,121,5/14/08,187,6.3,2008,25319665.8452291,20098729.4794236,Mark Ruffalo,Julianne Moore,Gael GarcÃ­a Bernal,Danny Glover,Alice Braga,Rhombus Media,O2 Filmes,TÃ©lÃ©film Canada,Bee Vine Pictures,Alliance Films,Drama,Mystery,Science Fiction,Thriller,
8285,0.66173,The Spirit,Frank Miller,103,12/25/08,205,4.6,2008,60767198.02855,39530416.4133012,Gabriel Macht,Scarlett Johansson,Samuel L. Jackson,Eva Mendes,Paz Vega,DC Comics,Lionsgate,Odd Lot Entertainment,Media Magik Entertainment,Dark Lot Entertainment,Action,Comedy,Thriller,Crime,Science Fiction
14637,0.651467,Nothing But the Truth,Rod Lurie,108,12/19/08,58,6.1,2008,11647046.2888054,189089.290105439,Kate Beckinsale,Matt Dillon,Angela Bassett,Alan Alda,Preston Bailey,Battleplan Productions,Yari Film Group,,,,Drama,Thriller,,,
12690,0.646243999999999,Appaloosa,Ed Harris,115,9/26/08,154,6.2,2008,20255732.6761833,20469829.6938508,Viggo Mortensen,Ed Harris,RenÃ©e Zellweger,Jeremy Irons,Timothy Spall,New Line Cinema,Groundswell Productions,Axon Films,,,Drama,Western,Crime,,
17436,0.645064,The Informers,Gregor Jordan,98,11/5/08,29,4.3,2008,18230159.408565,387060.718989384,Billy Bob Thornton,Kim Basinger,Mickey Rourke,Winona Ryder,Jon Foster,Senator Entertainment Co,,,,,Action,Adventure,Crime,Drama,Thriller
8645,0.642656,The Happening,M. Night Shyamalan,91,6/11/08,490,4.8,2008,60767198.02855,165493183.540839,Mark Wahlberg,Zooey Deschanel,John Leguizamo,Spencer Breslin,Betty Buckley,Spyglass Entertainment,Twentieth Century Fox Film Corporation,Dune Entertainment,UTV Motion Pictures,Blinding Edge Pictures,Thriller,Science Fiction,,,
13460,0.634961,Doomsday,Neil Marshall,105,3/14/08,162,5.8,2008,30383599.014275,22495435.3706414,Rhona Mitra,Bob Hoskins,Malcolm McDowell,Alexander Siddig,David O'Hara,Rogue Pictures,Intrepid Pictures,Scion Films,Moonlighting Films,Internationale Filmproduktion Blackbird Dritte,Action,Thriller,Science Fiction,,
18032,0.634256,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,9/6/08,52,5.7,2008,12153439.60571,7160735.72061997,Ioan Gruffudd,Dakota Blue Richards,Tim Curry,Augustus Prew,Natascha McElhone,South Pacific Pictures,Metropolitan Filmexport,Spice Factory,UK Film Council,The Australian Film Commission,Adventure,Fantasy,Drama,Science Fiction,Romance
8885,0.630893,Vals Im Bashir,Ari Folman,90,6/4/08,168,7.7,2008,2025573.26761833,11268111.156979,Ari Folman,Ron Ben-Yishai,Dror Harazi,Ronny Dayag,,Les Films d'Ici,Bridgit Folman Film Gang,Razor Film Produktion,,,Drama,Animation,War,,
4564,0.620489,Sex and the City,Michael Patrick King,145,5/12/08,309,6.1,2008,65831131.1975958,420562471.312818,Sarah Jessica Parker,Kim Cattrall,Cynthia Nixon,Kristin Davis,Chris Noth,New Line Cinema,Darren Star Productions,Home Box Office (HBO),,,Comedy,Drama,Romance,,
10186,0.615524,The Rocker,Peter Cattaneo,102,8/20/08,78,5.4,2008,15191799.5071375,8874937.86554001,Rainn Wilson,Josh Gad,Christina Applegate,Emma Stone,Teddy Geiger,Fox Atomic,,,,,Comedy,Music,,,
10199,0.6067,The Tale of Despereaux,Robert Stevenhagen|Sam Fell,100,10/29/08,174,5.7,2008,60767198.02855,51527692.4223709,Matthew Broderick,Dustin Hoffman,Emma Watson,Tracey Ullman,Kevin Kline,Universal Pictures Corporation,,,,,Animation,Comedy,Family,,
11918,0.598695,Superhero Movie,Craig Mazin,85,3/27/08,170,4.9,2008,35447532.1833208,26202647.6673295,Drake Bell,Sara Paxton,Leslie Nielsen,Christopher McDonald,Jeffrey Tambor,Dimension Films,,,,,Action,Comedy,Science Fiction,,
12837,0.595488,The Secret Life of Bees,Gina Prince-Bythewood,114,9/17/08,80,7.2,2008,11140652.9719008,38592634.7320186,Dakota Fanning,Queen Latifah,Jennifer Hudson,Sophie Okonedo,Alicia Keys,Fox Searchlight Pictures,,,,,Adventure,Drama,,,
17606,0.593722,The Other Man,Richard Eyre,90,12/25/08,25,5.1,2008,15191799.5071375,1158482.06780241,Romola Garai,Antonio Banderas,Laura Linney,Liam Neeson,Abigail Canton,Rainmark Films,,,,,Drama,Thriller,Mystery,Romance,
14405,0.589940999999999,Beverly Hills Chihuahua,Raja Gosnell,91,10/3/08,118,5.1,2008,20255732.6761833,151190415.230366,Drew Barrymore,Piper Perabo,Andy GarcÃ­a,George Lopez,Paul RodrÃ­guez,Walt Disney Pictures,,,,,Adventure,Comedy,Family,,
4148,0.579469999999999,Revolutionary Road,Sam Mendes,119,12/19/08,430,6.5,2008,35447532.1833208,76187576.3894318,Leonardo DiCaprio,Kate Winslet,Michael Shannon,David Harbour,Kathryn Hahn,DreamWorks SKG,Scott Rudin Productions,BBC Films,Neal Street Productions,Evamere Entertainment,Drama,Romance,,,
13090,0.576989,Sunshine Cleaning,Christine Jeffs,102,1/18/08,111,6.2,2008,5063933.16904583,16381192.8357904,Amy Adams,Emily Blunt,Alan Arkin,Mary Lynn Rajskub,Eric Christian Olsen,Back Lot Pictures,Overture Films,Big Beach Films,,,Comedy,Drama,,,
16353,0.531905,Ong Bak 2,Tony Jaa|Panna Rittikrai,98,12/4/08,88,6.2,2008,8608686.38737792,9050932.83725693,Tony Jaa,Sarunyu Wongkrachang,à¸ªà¸£à¸žà¸‡à¸©à¹Œ à¸Šà¸²à¸•à¸£à¸µ,Primorata Dejudom,,Iyara Films,,,,,Adventure,Action,Thriller,,
13150,0.527397999999999,Pride and Glory,Gavin O'Connor,130,9/9/08,118,6.3,2008,30383599.014275,31546610.2639038,Edward Norton,Jon Voight,Colin Farrell,Noah Emmerich,Jennifer Ehle,New Line Cinema,Solaris Film,Avery Pix,O'Connor Brothers,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,Thriller,Crime,Drama,,
8780,0.517412,Baby Mama,Michael McCullers,99,4/23/08,130,5.8,2008,30383599.014275,64649663.9371391,Tina Fey,Amy Poehler,Dax Shepard,Sigourney Weaver,Greg Kinnear,Relativity Media,Michaels-Goldwyn,,,,Comedy,,,,
13991,0.513438,College,Deb Hagan,94,8/28/08,16,4.8,2008,7089506.43666417,6309940.25774204,Drake Bell,Andrew Caldwell,Andree Moss,Carolyn Moss,Wendy Talley,Metro-Goldwyn-Mayer (MGM),,,,,Comedy,,,,
12568,0.505290999999999,Brideshead Revisited,Julian Jarrold,133,7/25/08,30,6.0,2008,20255732.6761833,13373129.4337266,Matthew Goode,Ben Whishaw,Hayley Atwell,Emma Thompson,Michael Gambon,BBC Films,Ecosse Films,HanWay Films,UK Film Council,2 Entertain,Drama,Romance,,,
21755,0.499165,The Brothers Bloom,Rian Johnson,114,9/9/08,110,6.8,2008,20255732.6761833,5601483.85395292,Rachel Weisz,Adrien Brody,Mark Ruffalo,Rinko Kikuchi,Robbie Coltrane,The Weinstein Company,Summit Entertainment,Endgame Entertainment,,,Adventure,Comedy,Drama,Romance,
11260,0.498026,Meet Dave,Brian Robbins,90,7/8/08,205,5.1,2008,60767198.02855,51297723.0125784,Eddie Murphy,Elizabeth Banks,Gabrielle Union,Scott Caan,Ed Helms,20th Century Fox,Regency Enterprises,Guy Walks into a Bar Productions,Deep River Productions,,Comedy,Science Fiction,Adventure,Family,
13812,0.481188,Quarantine,John Erick Dowdle,89,10/10/08,165,5.3,2008,12153439.60571,41377822.2818731,Jennifer Carpenter,Steve Harris,Jay Hernandez,Johnathon Schaech,Columbus Short,Vertigo Entertainment,Screen Gems,Andale Pictures,,,Horror,Science Fiction,Thriller,,
14011,0.480116,Justice League: The New Frontier,Dave Bullock,75,2/26/08,66,6.3,2008,3544753.21833208,5298016.51814488,David Boreanaz,Neil Patrick Harris,Brooke Shields,Jeremy Sisto,Kyle MacLachlan,Warner Bros. Entertainment,DC Comics,,,,Action,Adventure,Animation,Science Fiction,
10362,0.45518,Two Lovers,James Gray,110,11/19/08,76,6.5,2008,12153439.60571,3188436.65039861,Joaquin Phoenix,Gwyneth Paltrow,Isabella Rossellini,Vinessa Shaw,Moni Moshonov,2929 Productions,,,,,Drama,Romance,,,
13944,0.453602,Passengers,Rodrigo GarcÃ­a,93,9/26/08,111,5.5,2008,25319665.8452291,2025573.26761833,Anne Hathaway,Patrick Wilson,Andre Braugher,Dianne Wiest,David Morse,TriStar Pictures,Mandate Pictures,Persistent Entertainment,Senator International,Intuition Films,Drama,Mystery,Thriller,Romance,
14325,0.450911,The Express,Gary Fleder,130,10/10/08,39,7.1,2008,40511465.3523667,9918721.84706354,Rob Brown,Dennis Quaid,Darrin Henson,Charles S. Dutton,Aunjanue Ellis,Davis Entertainment,Relativity Media,IDEA Filmproduktions,,,Drama,,,,
10900,0.436441,Surveillance,Jennifer Chambers Lynch,97,2/8/08,35,6.0,2008,3544753.21833208,1129756.40050768,Julia Ormond,Bill Pullman,Pell James,Caroline Aaron,Hugh Dillon,Blue Rider Pictures,Lago Films,See Film,,,Thriller,,,,
13972,0.436406,The Women,Diane English,114,9/12/08,60,4.6,2008,16204586.1409466,50646974.1783971,Cloris Leachman,India Ennenga,Annette Bening,Eva Mendes,Debra Messing,New Line Cinema,,,,,Comedy,Drama,Romance,,
17108,0.432911,Gong fu guan lan,Chu Yen-ping,100,2/7/08,32,5.1,2008,10127866.3380916,23189500.0763641,Jay Chou,Charlene Choi,Eric Tsang,Wang Gang,Chen Bolin,Emperor Motion Pictures,Shanghai Film Group,Chang-Hong Channel Film & Video Co.,,,Action,Adventure,Comedy,,
